"","name.x","corr","weighted","description"
"1","sex",-0.00136800898898769,"unweighted","Newborn sex = female"
"2","married",-0.0761228049021875,"unweighted","Married"
"3","mage",-0.0728939600740118,"unweighted","Mother's age"
"4","cigdpp",0.0113561236690133,"unweighted","# of daily cigarettes smoking before pregnancy"
"5","cigddp",0.0189586107225134,"unweighted","# of daily cigarettes smoking during pregnancy"
"6","clinega",0.0154962117840208,"unweighted","Clinical gestational age (weeks)"
"7","pncgov",0.0918055294102959,"unweighted","Has government support for prenatal care"
"8","rf_db_gest",-0.00333918123004439,"unweighted","Gestational diabetes"
"9","rf_db_other",0.00750158690514955,"unweighted","Maternal diabetes"
"10","rf_hbp_chronic",0.000988408740631825,"unweighted","Maternal chronic high blood pressure"
"11","rf_hbp_pregn",-0.0049198655323759,"unweighted","Maternal high blood pressure during pregnancy"
"12","rf_cervix",0.00271346748959589,"unweighted","Maternal incompetent cervix"
"13","rf_prev_4kg",-0.00352066141050335,"unweighted","Mother with previous infant over 4000 g"
"14","rf_prev_sga",0.000991967619898612,"unweighted","Mother with previous small-for-gestational-age infant"
"15","firstborn",0.0310107568447298,"unweighted","First born child"
"16","log_mhincome",-0.19500970968611,"unweighted","Log. median household income (census-tract level)"
"17","log_mhvalue",-0.0857207363365805,"unweighted","Log. median value of house (census-tract level)"
"18","percentPoverty",0.182732286981584,"unweighted","% Poverty (census-tract level)"
"19","mrace_1",-0.111654834247892,"unweighted","Maternal race = white"
"20","mrace_2",0.0350767957599091,"unweighted","Maternal race = black"
"21","mrace_3",0.0380979878295091,"unweighted","Maternal race = Asian/Pacific Islander"
"22","mrace_4",0.0957323851501087,"unweighted","Maternal race = others"
"23","bc_3090d",0.851398967385502,"unweighted","Average of daily BC exposure over 31-90 days prior to the delivery date"
"24","bc_90280d",0.80905937624192,"unweighted","Average of daily BC exposure over 91-280 days prior to the delivery date"
"25","sex",-0.0034256685568252,"weighted","Newborn sex = female"
"26","married",-0.0504429738249037,"weighted","Married"
"27","mage",-0.0511167405483485,"weighted","Mother's age"
"28","cigdpp",0.00771362877877682,"weighted","# of daily cigarettes smoking before pregnancy"
"29","cigddp",0.00864310319550155,"weighted","# of daily cigarettes smoking during pregnancy"
"30","clinega",0.00951335315783551,"weighted","Clinical gestational age (weeks)"
"31","pncgov",0.0545162839131956,"weighted","Has government support for prenatal care"
"32","rf_db_gest",-0.00505049690233557,"weighted","Gestational diabetes"
"33","rf_db_other",0.00185741408797593,"weighted","Maternal diabetes"
"34","rf_hbp_chronic",0.00137940295862439,"weighted","Maternal chronic high blood pressure"
"35","rf_hbp_pregn",-0.00170297674896386,"weighted","Maternal high blood pressure during pregnancy"
"36","rf_cervix",-0.000304303666219661,"weighted","Maternal incompetent cervix"
"37","rf_prev_4kg",-0.00288479507954591,"weighted","Mother with previous infant over 4000 g"
"38","rf_prev_sga",-0.00119113056841207,"weighted","Mother with previous small-for-gestational-age infant"
"39","firstborn",0.0163527092317931,"weighted","First born child"
"40","log_mhincome",-0.115154558816382,"weighted","Log. median household income (census-tract level)"
"41","log_mhvalue",-0.0589180962296813,"weighted","Log. median value of house (census-tract level)"
"42","percentPoverty",0.0914575926608495,"weighted","% Poverty (census-tract level)"
"43","mrace_1",-0.0609320458024832,"weighted","Maternal race = white"
"44","mrace_2",0.017818519876336,"weighted","Maternal race = black"
"45","mrace_3",0.00722673848433017,"weighted","Maternal race = Asian/Pacific Islander"
"46","mrace_4",0.0641015423876429,"weighted","Maternal race = others"
"47","bc_3090d",0.464078600679556,"weighted","Average of daily BC exposure over 31-90 days prior to the delivery date"
"48","bc_90280d",0.432224604063168,"weighted","Average of daily BC exposure over 91-280 days prior to the delivery date"
